id,date,prix,nb_chambres,nb_sdb,m2_interieur,m2_jardin,m2_etage,m2_soussol,nb_etages,vue_mer,vue_note,etat_note,design_note,annee_construction,annee_renovation,m2_interieur_15voisins,m2_jardin_15voisins,zipcode,lat,long
7936500109,2014-07-25T00:00:00Z,2230000,3,3,336.3062059,2607.209216,220.1783724,116.1278335,2,1,4,5,10,1977,0,236.9007804,3224.916388,98136,47.5516,-122.398
5318101075,2014-08-11T00:00:00Z,960000,3,1.75,228.5395764,445.9308807,114.2697882,114.2697882,1,0,0,4,7,1938,0,265.7004831,445.9308807,98112,47.6343,-122.282
3956900480,2014-09-03T00:00:00Z,779000,3,1.75,184.875511,520.2526942,123.5600149,61.3154961,1,0,1,3,8,1941,0,244.3329617,629.877369,98199,47.65,-122.415
8085400401,2015-01-15T00:00:00Z,1898000,4,4.5,373.4671126,897.0642884,373.4671126,0,2,0,0,3,10,2007,0,182.088443,884.4295801,98004,47.6358,-122.207
2329600040,2014-11-18T00:00:00Z,158000,3,1.5,91.97324415,829.1527313,91.97324415,0,1,0,0,4,7,1962,0,126.3470829,801.2820513,98003,47.3294,-122.331
5312100040,2015-04-23T00:00:00Z,400000,2,1,93.83128948,363.8052768,75.25083612,18.58045336,1,0,2,4,6,1918,0,146.7855816,361.2040134,98144,47.5728,-122.306
8018600980,2014-12-03T00:00:00Z,187250,2,1,65.96060944,1365.663322,65.96060944,0,1,0,0,5,6,1926,0,122.6309922,1365.663322,98168,47.4939,-122.318
1705400550,2015-02-13T00:00:00Z,467500,3,1,157.9338536,386.9379413,157.9338536,0,1.5,0,0,3,7,1918,0,130.0631735,386.9379413,98118,47.5569,-122.277
1774230090,2014-06-13T00:00:00Z,697000,4,2.75,339.0932739,4491.917503,339.0932739,0,1.5,0,0,4,8,1978,0,261.9843924,4937.105165,98077,47.7632,-122.089
6117500460,2014-06-30T00:00:00Z,1309500,4,2.5,248.9780751,1134.801189,147.7146042,101.2634708,1,1,4,3,9,1956,0,274.9907098,1854.700855,98166,47.4396,-122.353
6132600315,2014-08-27T00:00:00Z,375000,1,1,101.2634708,487.7369008,91.04422148,10.21924935,1,0,0,3,6,1927,0,200.6688963,487.7369008,98117,47.6999,-122.391
3751600146,2014-10-23T00:00:00Z,166000,1,1,104.0505388,1610.182088,104.0505388,0,1,0,0,3,7,1988,0,118.9149015,1610.367893,98001,47.2972,-122.267
7138000170,2015-01-02T00:00:00Z,147500,3,1.5,114.2697882,940.6354515,114.2697882,0,1,0,0,3,7,1960,0,183.0174656,940.6354515,98198,47.397,-122.299
7436500270,2014-07-25T00:00:00Z,567000,5,2.25,195.0947603,644.3701226,148.6436269,46.45113341,1,0,0,3,8,1974,0,195.0947603,804.6265329,98033,47.6737,-122.169
117000100,2015-03-19T00:00:00Z,680000,3,1.75,154.2177629,534.1880342,100.3344482,53.88331475,1,0,0,4,7,1909,0,191.3786696,516.5366035,98116,47.5843,-122.385
2607760700,2015-04-20T00:00:00Z,485000,4,2.5,222.9654404,962.8390933,222.9654404,0,2,0,0,3,8,1995,0,222.0364177,921.4046823,98045,47.4832,-121.799
7205850030,2014-05-09T00:00:00Z,566000,3,2.25,154.2177629,942.0289855,127.2761055,26.94165738,1,0,0,4,8,1980,0,195.0947603,940.6354515,98052,47.6889,-122.128
1954400510,2015-02-18T00:00:00Z,510000,3,2,156.0758082,750.6503159,156.0758082,0,1,0,0,3,8,1987,0,167.2240803,697.0457079,98074,47.6168,-122.045
7940700190,2014-08-13T00:00:00Z,380000,2,2,127.2761055,534.7454478,127.2761055,0,1,0,0,3,8,1986,0,128.2051282,505.7599405,98034,47.714,-122.205
7211350130,2014-06-19T00:00:00Z,310000,4,1.5,113.3407655,891.8617614,113.3407655,0,1,0,0,3,6,1980,0,109.6246748,836.1204013,98014,47.6462,-121.909
2991000400,2014-07-23T00:00:00Z,272000,3,2.5,166.2950576,591.8803419,166.2950576,0,2,0,0,3,8,1998,0,171.8691936,591.8803419,98092,47.3291,-122.168
217500015,2015-02-24T00:00:00Z,394999,3,1.5,160.7209216,724.6376812,123.5600149,37.16090673,1,0,0,3,7,1958,0,165.3660349,771.924935,98133,47.7365,-122.337
5137800030,2014-07-01T00:00:00Z,300000,4,2.5,213.9539205,355.4440728,213.9539205,0,2,0,0,3,8,2006,0,233.7421033,418.0602007,98092,47.3258,-122.165
856000195,2014-05-21T00:00:00Z,2700000,5,4.75,492.8465255,780.4719435,347.9189892,144.9275362,2,0,2,3,11,2005,0,274.9907098,668.8963211,98033,47.6864,-122.215
984210220,2014-12-03T00:00:00Z,271500,3,2.5,138.4243776,743.6826459,101.2634708,37.16090673,1,0,0,3,7,1976,0,174.6562616,734.3924192,98058,47.4359,-122.165
7517500310,2015-05-06T00:00:00Z,775000,3,1,135.6373096,575.8082497,135.6373096,0,1.5,0,0,4,7,1916,0,211.8171683,479.3756968,98107,47.6626,-122.361
4364700595,2014-08-18T00:00:00Z,333000,3,1,97.54738016,702.3411371,97.54738016,0,1,0,0,3,7,1951,0,138.4243776,702.3411371,98126,47.525,-122.371
9476200650,2015-04-16T00:00:00Z,245000,2,1,94.76031215,713.3965069,94.76031215,0,1,0,0,5,6,1942,0,118.9149015,603.5860275,98056,47.4915,-122.188
7203601405,2015-04-14T00:00:00Z,217000,2,1,67.81865478,222.9654404,67.81865478,0,1,0,1,3,4,1934,0,113.3407655,407.0977332,98198,47.35,-122.322
1422700110,2014-07-03T00:00:00Z,267000,3,1,161.6499443,1010.312152,94.76031215,66.88963211,1,0,0,4,7,1962,0,136.5663322,792.6421405,98188,47.4682,-122.283
8142000080,2015-02-12T00:00:00Z,420000,4,1.5,157.0048309,872.4451877,119.8439242,37.16090673,1,0,0,3,7,1960,0,165.3660349,872.3522854,98155,47.7438,-122.329
7518503200,2014-07-01T00:00:00Z,459500,2,1,116.1278335,355.3511706,78.96692679,37.16090673,1,0,0,3,7,1929,0,127.2761055,464.3255295,98117,47.6805,-122.38
9232900075,2014-10-21T00:00:00Z,314963,2,1,82.68301747,589.9293943,82.68301747,0,1,0,0,3,6,1943,0,138.4243776,589.9293943,98103,47.6975,-122.357
3395070560,2015-01-20T00:00:00Z,440000,5,3.25,242.4749164,338.3500557,193.236715,49.23820141,2,0,0,3,8,2005,0,162.5789669,289.6692679,98118,47.535,-122.284
8165500780,2014-12-09T00:00:00Z,338000,3,2.5,157.0048309,163.5079896,130.9921962,26.01263471,2,0,0,3,8,2014,0,161.6499443,163.5079896,98106,47.5387,-122.367
1402810150,2015-03-10T00:00:00Z,315500,3,2,107.7666295,936.3619472,107.7666295,0,1,0,0,3,7,1986,0,104.9795615,937.1051654,98019,47.7341,-121.976
7697920160,2014-05-15T00:00:00Z,245000,3,1.75,138.4243776,643.812709,138.4243776,0,1,0,0,4,7,1990,0,174.6562616,637.4024526,98030,47.3682,-122.179
2526059046,2015-04-29T00:00:00Z,638500,4,2.5,183.9464883,610.1820884,183.9464883,0,2,0,0,3,8,2004,0,214.6042363,603.4931252,98052,47.704,-122.101
5459500145,2014-06-13T00:00:00Z,975000,5,2.75,287.9970271,930.3232999,154.2177629,133.7792642,1,0,2,4,9,1973,0,300.0743218,954.9424006,98040,47.5734,-122.213
2608300035,2014-05-27T00:00:00Z,329000,3,1,148.6436269,552.9542921,106.8376068,41.80602007,1,0,0,4,7,1964,0,135.6373096,575.9940543,98106,47.5292,-122.362
6190700284,2014-06-20T00:00:00Z,420000,5,2.75,211.8171683,958.6584913,120.7729469,91.04422148,1,0,0,3,8,1959,0,220.1783724,748.4206615,98177,47.7566,-122.363
7857003505,2014-09-09T00:00:00Z,437000,5,2,203.4559643,772.5752508,129.1341509,74.32181345,1,0,0,3,7,1961,0,186.7335563,772.5752508,98108,47.5488,-122.298
123039604,2014-07-01T00:00:00Z,102500,2,1,76.17985879,401.3377926,76.17985879,0,1,0,0,3,5,1937,0,72.46376812,689.7064288,98106,47.514,-122.359
2767704302,2015-04-10T00:00:00Z,422250,2,1.5,118.9149015,116.6852471,111.4827202,7.432181345,2,0,0,3,8,1998,0,129.1341509,116.6852471,98107,47.6741,-122.375
1225039052,2014-11-12T00:00:00Z,465000,3,3.25,140.2824229,171.8691936,114.2697882,26.01263471,2,0,2,3,8,2001,0,143.0694909,170.9401709,98107,47.6683,-122.362
7203600040,2014-07-25T00:00:00Z,625000,3,1.5,184.875511,555.369751,184.875511,0,1.5,1,4,4,7,1926,0,195.0947603,577.9450019,98198,47.3449,-122.329
2783600210,2014-09-16T00:00:00Z,445000,3,1.75,171.8691936,1566.610925,118.9149015,52.95429208,1,0,0,4,7,1980,0,166.2950576,836.1204013,98034,47.7166,-122.225
6338000032,2014-08-27T00:00:00Z,537000,4,2,144.9275362,659.9777035,105.9085842,39.01895206,1.5,0,0,3,7,1945,0,171.8691936,660.0706057,98105,47.6714,-122.28
3812400107,2015-03-30T00:00:00Z,378500,4,2,170.0111483,557.4136009,99.40542549,70.60572278,1,0,0,5,7,1953,0,170.0111483,510.9624675,98118,47.5453,-122.279
5592900285,2014-11-04T00:00:00Z,435000,4,2,244.3329617,897.7146042,123.5600149,120.7729469,1,0,1,4,8,1956,0,176.5143069,826.2727611,98056,47.4841,-122.19
2205500575,2015-02-09T00:00:00Z,390000,3,1,111.4827202,1003.344482,111.4827202,0,1,0,0,4,7,1955,0,127.2761055,924.3775548,98006,47.5771,-122.144
7864500140,2014-11-07T00:00:00Z,275000,4,1.5,149.5726496,643.1623932,93.83128948,55.74136009,1,0,0,3,6,1969,0,122.6309922,713.8610182,98198,47.3747,-122.306
2425059074,2015-04-10T00:00:00Z,740000,5,3,339.5577852,4815.681903,201.9695281,137.5882572,1,0,0,5,8,1955,0,235.042735,799.5169082,98008,47.6434,-122.115
1122069019,2014-08-26T00:00:00Z,728000,4,3.5,324.2289112,8128.66964,324.2289112,0,2,0,0,3,9,2001,0,222.9654404,5170.661464,98038,47.4028,-122.002
8902000050,2014-10-27T00:00:00Z,622200,3,1.75,159.7918989,668.8963211,131.9212189,27.87068004,1,0,0,3,7,1959,0,128.2051282,743.2181345,98125,47.7062,-122.304
9578060370,2015-04-08T00:00:00Z,530000,4,3,212.746191,474.2660721,212.746191,0,2,0,0,3,8,2012,0,227.6105537,474.2660721,98028,47.7727,-122.237
1939110080,2014-09-26T00:00:00Z,565000,4,2.5,216.4622817,737.2723894,216.4622817,0,2,0,0,3,9,1987,0,228.5395764,755.9457451,98074,47.6269,-122.03
5210200184,2014-06-06T00:00:00Z,452000,2,1.75,161.6499443,501.6722408,91.97324415,69.67670011,1,0,0,4,7,1946,0,183.9464883,501.6722408,98115,47.6971,-122.282
3885802134,2015-01-09T00:00:00Z,880000,4,2.5,239.6878484,319.2121888,239.6878484,0,2,0,0,3,8,2013,0,165.3660349,536.2318841,98033,47.6853,-122.21
1102000095,2014-08-05T00:00:00Z,558000,4,2.5,299.1452991,475.6596061,224.8234857,74.32181345,2,0,0,3,9,2000,0,164.4370123,713.4894091,98118,47.5434,-122.27
1221079058,2014-08-27T00:00:00Z,435000,2,1,104.0505388,8205.778521,104.0505388,0,1.5,0,0,4,6,1972,0,152.3597176,12696.20959,98010,47.3205,-121.867
3622059157,2014-10-09T00:00:00Z,205000,4,1.75,171.8691936,6070.234114,171.8691936,0,1.5,0,0,4,7,1972,0,162.5789669,3803.976217,98042,47.3468,-122.11
3760500435,2015-01-14T00:00:00Z,570000,3,2.75,253.6231884,1108.881457,142.1404682,111.4827202,2,0,2,3,8,1978,0,261.0553698,1145.763657,98034,47.6987,-122.231
1559900140,2014-12-22T00:00:00Z,350000,3,2.25,163.5079896,893.812709,163.5079896,0,2,0,0,3,7,1995,0,168.1531029,612.133036,98019,47.7466,-121.979
4019301386,2014-09-09T00:00:00Z,425000,3,1.5,183.0174656,1273.597176,156.0758082,26.94165738,1,0,0,4,7,1955,0,204.384987,1536.231884,98155,47.7562,-122.277
8857600220,2014-10-23T00:00:00Z,178500,3,1,111.4827202,786.8821999,111.4827202,0,1,0,0,5,7,1961,0,111.4827202,738.7588257,98032,47.3864,-122.287
303000445,2014-05-23T00:00:00Z,175000,2,1,120.7729469,4127.740617,120.7729469,0,1,0,0,5,6,1958,0,136.5663322,1379.598662,98001,47.327,-122.267
226059106,2015-01-02T00:00:00Z,489500,3,1.75,194.1657376,6090.486808,123.5600149,70.60572278,1,0,0,3,8,1977,0,227.6105537,4382.943144,98072,47.7621,-122.127
1760650670,2014-08-12T00:00:00Z,270000,3,2.25,130.0631735,355.3511706,130.0631735,0,2,0,0,3,7,2012,0,196.023783,355.3511706,98042,47.3596,-122.082
9268850360,2015-02-23T00:00:00Z,302059,4,2,129.1341509,69.21218878,129.1341509,0,3,0,0,3,7,2008,0,129.1341509,87.51393534,98027,47.5393,-122.026
3444100400,2015-03-16T00:00:00Z,349000,3,1.75,166.2950576,4694.25864,101.2634708,65.03158677,1,0,0,5,7,1965,0,180.2303976,4694.25864,98042,47.3511,-122.073
1430800279,2015-03-27T00:00:00Z,469000,4,1.75,274.9907098,1054.162022,145.8565589,129.1341509,1,0,0,4,8,1946,0,154.2177629,827.8520996,98166,47.4738,-122.353
104530490,2014-05-16T00:00:00Z,248000,4,3.5,171.8691936,605.6298774,104.9795615,66.88963211,2,0,0,3,7,1986,0,118.9149015,619.1007061,98023,47.3087,-122.354
6792100090,2014-09-14T00:00:00Z,683000,4,2.5,243.4039391,974.4518766,243.4039391,0,2,0,0,3,9,1990,0,225.7525084,715.4403567,98052,47.6732,-122.143
7011201445,2014-07-02T00:00:00Z,525000,2,1.75,142.1404682,325.4366407,77.10888146,65.03158677,1,0,1,4,7,1916,0,118.9149015,142.2333705,98119,47.6368,-122.371
3792400110,2014-06-30T00:00:00Z,492650,4,1.75,196.9528056,909.1415831,152.3597176,44.59308807,1,0,0,3,8,1967,0,214.6042363,816.3322185,98177,47.7753,-122.365
9323600280,2015-02-11T00:00:00Z,822600,4,2.5,279.6358231,891.8617614,140.2824229,139.3534002,1,0,2,3,9,1979,0,258.2683017,929.0226682,98006,47.5519,-122.156
42000130,2014-09-24T00:00:00Z,600000,5,4.5,412.4860647,908.9557785,412.4860647,0,2,0,0,3,10,2012,0,252.6941657,936.4548495,98168,47.4702,-122.275
2799800180,2015-03-23T00:00:00Z,333000,4,2.5,249.9070977,511.4269788,249.9070977,0,2,0,0,3,8,2004,0,249.9070977,511.4269788,98042,47.3666,-122.119
3869900036,2014-07-25T00:00:00Z,451300,3,2.5,131.9212189,75.62244519,105.9085842,26.01263471,2,0,0,3,8,2008,0,124.4890375,128.3909327,98136,47.5429,-122.387
3758900037,2015-05-05T00:00:00Z,865000,4,2.5,239.6878484,987.6439985,239.6878484,0,2,0,2,4,9,1992,0,392.047566,987.6439985,98033,47.6993,-122.206
98020140,2014-07-08T00:00:00Z,765000,4,4,279.6358231,670.8472687,279.6358231,0,2,0,0,3,10,2004,0,324.2289112,698.4392419,98075,47.5833,-121.97
8928100125,2014-10-28T00:00:00Z,550000,4,2.75,157.0048309,565.7748049,130.0631735,26.94165738,1.5,0,0,3,7,1945,0,169.0821256,565.7748049,98115,47.6814,-122.269
2919200440,2015-04-07T00:00:00Z,715000,4,2.5,172.7982163,356.7447046,108.6956522,64.1025641,1.5,0,0,3,7,1928,2014,130.0631735,356.7447046,98117,47.6886,-122.359
4013800131,2014-08-07T00:00:00Z,267500,2,1,162.3002601,1138.052768,162.3002601,0,2.5,0,0,4,6,1948,0,150.5016722,956.8933482,98001,47.3282,-122.285
5288200225,2014-11-25T00:00:00Z,437500,3,2,163.5079896,267.0940171,119.8439242,43.6640654,2,0,2,3,7,1988,0,163.5079896,448.7179487,98126,47.5602,-122.378
1626069069,2014-10-29T00:00:00Z,600000,3,2.5,125.4180602,17401.8023,125.4180602,0,1,0,0,4,7,1997,0,214.6042363,4572.835377,98077,47.7369,-122.049
2767604551,2014-08-22T00:00:00Z,371000,2,1.5,103.1215162,110.4607952,103.1215162,0,3,0,0,3,8,2000,0,131.9212189,121.7948718,98107,47.6711,-122.377
2738600140,2014-05-02T00:00:00Z,499950,4,2.5,265.7004831,310.7580825,203.4559643,62.24451877,2,0,0,3,8,2004,0,265.7004831,334.0765515,98072,47.7735,-122.158
7893206095,2014-07-16T00:00:00Z,181100,4,1.75,171.8691936,696.7670011,171.8691936,0,1,0,0,3,7,1954,0,135.6373096,696.7670011,98198,47.4217,-122.333
5411600210,2014-08-12T00:00:00Z,810000,4,3.5,387.4024526,401.5235972,273.1326644,114.2697882,2,0,0,3,9,2005,0,275.9197324,457.2649573,98074,47.6136,-122.041
3451000442,2014-07-17T00:00:00Z,257500,3,1.5,112.4117428,1161.278335,112.4117428,0,1,0,0,3,7,1962,0,112.4117428,1161.278335,98146,47.503,-122.351
1626069220,2014-09-05T00:00:00Z,562000,3,2.5,222.9654404,9024.340394,222.9654404,0,2,0,0,5,8,1983,0,207.172055,5058.528428,98077,47.7361,-122.046
7502700060,2014-11-19T00:00:00Z,333000,3,1.5,117.0568562,534.9312523,117.0568562,0,2,0,0,3,7,1999,0,287.0680045,942.21479,98006,47.5524,-122.139
9222400605,2014-11-15T00:00:00Z,842500,5,4,276.8487551,418.0602007,192.3076923,84.5410628,1.5,0,0,3,7,1921,0,144.9275362,392.5120773,98115,47.6736,-122.323
3566800485,2015-02-23T00:00:00Z,649950,4,3.5,226.681531,279.8216276,226.681531,0,3,0,1,3,8,2005,0,172.7982163,431.9955407,98117,47.6923,-122.392
9276202160,2014-11-26T00:00:00Z,660000,3,2,193.236715,534.1880342,96.61835749,96.61835749,1,0,0,5,7,1926,0,158.8628763,448.7179487,98116,47.5791,-122.392
3278602190,2014-06-11T00:00:00Z,350000,3,3.25,135.6373096,147.9004088,104.9795615,30.65774805,2,0,0,3,8,2006,0,144.9275362,158.0267559,98126,47.5481,-122.374
9523100712,2014-06-18T00:00:00Z,485000,2,2.5,132.8502415,85.74879227,130.9921962,1.858045336,3,0,0,3,8,2008,0,150.5016722,139.8179116,98103,47.6683,-122.355
9144100298,2015-03-02T00:00:00Z,380000,3,1,117.0568562,741.3600892,117.0568562,0,1,0,0,3,7,1951,0,163.5079896,706.6146414,98177,47.7013,-122.373
1898900100,2014-07-22T00:00:00Z,305000,4,2.5,195.0947603,1372.445188,195.0947603,0,2,0,0,3,8,1998,0,220.1783724,1434.411,98023,47.3045,-122.391
3630240140,2015-01-23T00:00:00Z,585000,4,3,196.023783,119.4723151,158.8628763,37.16090673,2,0,0,3,9,2007,0,185.8045336,119.4723151,98029,47.5444,-122.014
6802200110,2014-10-29T00:00:00Z,231200,3,2,130.0631735,819.4908956,130.0631735,0,1,0,0,3,7,1991,0,134.7082869,810.2006689,98022,47.1949,-121.989
203100625,2014-05-29T00:00:00Z,672000,3,2.5,243.4039391,2005.481234,243.4039391,0,2,0,0,3,7,1992,0,238.7588257,2197.13861,98053,47.6384,-121.959
9407001860,2014-05-24T00:00:00Z,372000,4,1.75,182.088443,863.9910814,124.4890375,57.59940543,1,0,0,5,7,1979,0,139.3534002,905.982906,98045,47.4487,-121.772
1235700042,2014-05-28T00:00:00Z,537000,3,2.5,143.9985136,1200.297287,143.9985136,0,2,0,0,5,7,1999,0,242.4749164,1003.344482,98033,47.6973,-122.194
2212901130,2014-11-03T00:00:00Z,210000,3,1,114.2697882,1133.500557,114.2697882,0,1,0,0,3,7,1969,0,114.2697882,1001.486436,98042,47.3285,-122.134
9512000140,2014-05-05T00:00:00Z,755000,4,2.5,196.9528056,947.788926,150.5016722,46.45113341,1,0,0,4,7,1960,0,145.8565589,999.8141955,98005,47.5858,-122.17
6870310010,2014-07-02T00:00:00Z,599950,4,3.5,232.255667,286.1389818,168.1531029,64.1025641,2,0,0,3,8,2008,0,191.3786696,306.1129692,98052,47.6749,-122.14
4137000110,2014-07-25T00:00:00Z,340000,3,2.5,210.8881457,735.5072464,210.8881457,0,2,0,0,3,8,1986,0,200.6688963,735.5072464,98092,47.2643,-122.22
9423800030,2014-11-18T00:00:00Z,250000,3,1,102.1924935,693.9799331,102.1924935,0,1,0,0,4,5,1917,0,118.9149015,655.4254924,98065,47.5242,-121.831
6817850050,2015-02-17T00:00:00Z,810000,4,2.5,304.7194352,2342.159049,304.7194352,0,2,0,3,3,11,1985,0,304.7194352,2342.159049,98074,47.6398,-122.05
3888100128,2014-07-28T00:00:00Z,968933,4,3.5,382.7573393,678.5581568,285.2099591,97.54738016,2,0,0,3,11,2006,0,229.468599,891.8617614,98033,47.681,-122.167
6146600185,2014-05-07T00:00:00Z,160000,2,1,96.61835749,1217.019695,96.61835749,0,1,0,0,5,6,1912,0,84.5410628,471.9435154,98032,47.3877,-122.234
9551202025,2014-06-25T00:00:00Z,800000,2,1,161.6499443,531.3080639,161.6499443,0,1,0,0,3,8,1955,0,183.9464883,464.5113341,98103,47.6729,-122.335
3450300280,2015-02-25T00:00:00Z,460000,5,4.5,287.9970271,674.4704571,287.9970271,0,2,0,0,3,8,1963,2000,153.2887402,715.3474545,98059,47.5004,-122.162
1771110550,2014-12-04T00:00:00Z,320000,3,1,123.5600149,886.2876254,123.5600149,0,1,0,0,4,7,1971,0,116.1278335,961.5384615,98077,47.758,-122.075
7821200307,2015-02-17T00:00:00Z,515000,2,1,90.11519881,306.5774805,90.11519881,0,1,0,0,4,7,1916,0,98.47640282,334.4481605,98103,47.6609,-122.343
8691400080,2014-06-20T00:00:00Z,800000,4,2.75,292.6421405,653.567447,292.6421405,0,2,0,0,3,9,2004,0,297.2872538,653.567447,98075,47.5979,-121.974
3298701025,2015-04-27T00:00:00Z,135000,2,1,69.67670011,484.671126,69.67670011,0,1,0,0,4,6,1943,0,70.60572278,412.4860647,98106,47.5188,-122.353
5423030040,2015-04-06T00:00:00Z,685000,3,2.5,234.1137124,945.2805648,151.4306949,82.68301747,1,0,0,3,8,1979,0,206.2430323,779.264214,98027,47.5652,-122.089
2426049079,2015-05-06T00:00:00Z,330000,3,1,98.47640282,1861.761427,98.47640282,0,1,0,0,3,6,1943,0,164.2512077,1003.344482,98034,47.7281,-122.235
1042700300,2014-08-04T00:00:00Z,829995,5,3.25,312.1516165,568.5618729,312.1516165,0,2,0,0,3,9,2014,0,300.0743218,501.4864363,98074,47.607,-122.053
424500100,2014-10-08T00:00:00Z,189900,2,1,74.32181345,520.2526942,74.32181345,0,1,0,0,5,6,1955,0,102.1924935,557.4136009,98056,47.4959,-122.172
9547202265,2015-04-27T00:00:00Z,990000,3,3.25,228.5395764,388.5172798,195.0947603,33.44481605,2,0,0,5,8,1910,0,220.1783724,397.993311,98115,47.6782,-122.311
5104450990,2014-06-19T00:00:00Z,429900,4,2.5,245.2619844,801.2820513,245.2619844,0,2,0,0,3,8,1987,0,208.1010777,808.2497213,98058,47.4598,-122.15
3222079136,2014-08-18T00:00:00Z,213000,3,1.75,111.4827202,5139.446302,111.4827202,0,1.5,0,0,5,7,1977,0,177.4433296,5058.528428,98010,47.3492,-121.935
6204200170,2014-07-09T00:00:00Z,525000,4,2.75,270.3455964,586.0274991,152.3597176,117.9858789,1,0,0,3,8,1985,0,183.0174656,662.1144556,98011,47.7352,-122.201
7299601790,2014-11-07T00:00:00Z,287000,3,2.5,148.6436269,586.6778149,148.6436269,0,2,0,0,3,8,2013,0,149.386845,399.4797473,98092,47.2611,-122.198
1062100085,2014-11-13T00:00:00Z,350000,2,1,87.32813081,464.5113341,87.32813081,0,1,0,0,3,7,1950,0,167.2240803,687.4767744,98155,47.7518,-122.279
6072100790,2015-04-08T00:00:00Z,648000,5,2.25,223.894463,1114.827202,223.894463,0,2,0,0,4,8,1973,0,193.236715,1114.827202,98006,47.5434,-122.175
3333500151,2015-05-07T00:00:00Z,598200,5,3.75,276.8487551,430.6020067,276.8487551,0,3,0,0,3,8,1997,0,102.1924935,478.4466741,98118,47.5508,-122.268
9264901490,2015-04-28T00:00:00Z,335000,4,2.25,299.1452991,732.9059829,299.1452991,0,2,0,0,3,8,1978,0,196.9528056,710.7952434,98023,47.3112,-122.339
5167000140,2014-07-11T00:00:00Z,1480000,3,3.25,343.7383872,210.3307321,211.8171683,131.9212189,2,0,0,3,11,1998,0,365.1059086,238.4801189,98033,47.6653,-122.205
1176000390,2014-06-12T00:00:00Z,448000,2,1.5,151.4306949,351.1705686,82.68301747,68.74767744,1,0,0,4,7,1940,0,164.4370123,594.5745076,98107,47.6711,-122.403
3343901403,2014-12-16T00:00:00Z,635000,4,2.5,272.2036418,806.2987737,272.2036418,0,2,0,0,3,8,2014,0,188.5916016,674.8420661,98056,47.5164,-122.19
3876590090,2014-09-09T00:00:00Z,374500,4,2.5,291.2486065,539.8550725,291.2486065,0,2,0,0,3,9,2005,0,279.4500186,538.7402453,98092,47.3263,-122.18
5560000540,2014-07-23T00:00:00Z,223000,4,2,111.4827202,786.8821999,111.4827202,0,1,0,0,4,7,1961,0,103.1215162,780.3790412,98023,47.3262,-122.338
1155640050,2014-08-26T00:00:00Z,430000,4,1.75,158.8628763,717.5771089,158.8628763,0,1,0,0,3,8,1983,0,180.2303976,717.5771089,98155,47.7721,-122.293
4232901525,2014-06-27T00:00:00Z,665000,2,1,103.1215162,297.2872538,103.1215162,0,1,0,0,3,7,1925,0,108.6956522,334.4481605,98119,47.6338,-122.358
7891600590,2015-04-07T00:00:00Z,336000,3,1.5,115.1988109,464.5113341,115.1988109,0,1,0,2,3,7,1964,0,97.54738016,464.5113341,98106,47.5659,-122.36
3720800115,2015-03-31T00:00:00Z,982218,3,1.75,217.3913043,510.9624675,217.3913043,0,2,0,2,3,9,1988,0,262.9134151,510.9624675,98102,47.6451,-122.319
5006000170,2015-02-11T00:00:00Z,293000,4,1,104.9795615,771.8320327,104.9795615,0,1.5,0,0,4,6,1944,0,104.9795615,803.7904125,98166,47.4669,-122.355
6821100195,2015-03-31T00:00:00Z,830000,4,3,187.662579,557.4136009,113.3407655,74.32181345,1,0,0,3,8,1968,2015,130.0631735,557.4136009,98199,47.6563,-122.401
715010130,2015-02-02T00:00:00Z,1750000,6,4.25,544.4072835,1293.942772,385.5444073,158.8628763,2,0,3,3,10,2013,0,537.9041249,1293.942772,98006,47.5382,-122.114
3905090080,2014-05-30T00:00:00Z,642000,4,2.5,237.829803,815.6819026,237.829803,0,2,0,0,3,9,1992,0,258.2683017,776.3842438,98029,47.5717,-121.991
8092500150,2015-04-28T00:00:00Z,273500,4,2.75,120.7729469,895.3920476,120.7729469,0,1,0,0,2,7,1983,0,155.1467856,895.3920476,98042,47.3683,-122.109
269000030,2014-08-25T00:00:00Z,976000,4,1.5,289.8550725,713.4894091,154.2177629,135.6373096,1,0,3,3,8,1956,0,269.4165738,713.4894091,98199,47.646,-122.39
3288100290,2015-05-07T00:00:00Z,605000,3,2.75,300.0743218,889.632107,300.0743218,0,1.5,0,0,4,8,1966,0,261.9843924,889.632107,98034,47.7307,-122.183
8650000070,2014-08-08T00:00:00Z,495000,5,2.75,244.3329617,944.3515422,157.0048309,87.32813081,1,0,0,4,8,1976,0,226.681531,944.3515422,98027,47.5196,-122.049
4154302045,2015-03-16T00:00:00Z,376000,2,1,81.7539948,222.9654404,70.60572278,11.14827202,1,0,0,3,6,1918,0,109.6246748,585.2842809,98118,47.5643,-122.275
3275870080,2014-12-12T00:00:00Z,765000,4,2.5,270.3455964,1395.020438,270.3455964,0,2,0,0,3,10,1990,0,266.6295058,1299.888517,98052,47.69,-122.097
2426049174,2014-10-29T00:00:00Z,481500,3,2.25,170.9401709,975.4738016,170.9401709,0,2,0,0,3,7,1993,0,170.9401709,685.0613155,98034,47.7326,-122.234
9286730020,2015-03-31T00:00:00Z,1802750,5,3.25,361.3898179,1858.509848,209.959123,151.4306949,1,0,0,3,10,1977,0,320.5128205,1874.396135,98004,47.6312,-122.224
